Date,SP 500 Change %,UST 2yr Change %,UST 10yr Change %,Euro Bond Vol.,Euro Bond Change %,Gold Vol.,Gold Change %,Crude Oil Vol.,Crude Oil Change %,Dollar Index Vol.,Dollar Index Change %,VIX Change %,UST 10yr Direction
2016-05-19,-0.0037,-0.0178,-0.0065,743.62,-0.0001,0.07,-0.0153,108.82,-0.0006,22.69,0.0024,0.0238,0
2016-05-20,0.006,0.0,-0.0016,463.96,-0.0003,0.04,-0.0014,28.52,-0.0085,10.92,0.0005,-0.0692,0
2016-05-23,-0.0021,0.0234,-0.0009,631.38,-0.0009,0.06,-0.001,475.45,0.0069,11.76,-0.0013,0.0408,0
2016-05-24,0.0137,0.0133,0.0163,582.22,0.0006,0.02,-0.0177,475.97,0.0112,13.64,0.0038,-0.0885,1
2016-05-25,0.007,0.0142,0.0038,730.56,0.0024,0.01,-0.0044,550.5,0.0193,11.33,-0.0025,-0.0361,1
2016-05-26,-0.0002,-0.0551,-0.0224,555.95,0.0008,0.0,-0.0028,488.47,-0.0016,18.58,-0.0019,-0.0338,0
2016-05-27,0.0043,0.0411,0.0115,494.31,-0.0002,63.74,-0.0052,406.39,-0.003,18.43,0.0036,-0.0231,1
2016-05-31,-0.001,-0.0549,-0.0056,771.36,0.002,6.43,0.0022,476.99,-0.0083,17.72,0.004,0.0816,0
2016-06-01,0.0011,0.0227,-0.0065,884.87,0.0011,2.72,-0.0024,568.84,-0.0018,19.51,-0.0044,0.0007,0
2016-06-02,0.0028,-0.0221,-0.0218,1.18,0.0021,1.63,-0.0017,564.85,0.0033,17.54,0.0012,-0.0401,0
2016-06-03,-0.0029,-0.1212,-0.0539,1.31,0.0037,1.62,0.025,481.03,-0.0112,34.59,-0.0161,-0.0117,0
2016-06-06,0.0049,0.0198,0.0184,1.11,-0.0009,1.14,0.0036,450.47,0.022,30.34,-0.0015,0.0134,1
2016-06-07,0.0013,-0.02,-0.0121,517.32,0.0026,0.28,-0.0002,542.25,0.0135,20.41,-0.0006,0.0293,0
2016-06-08,0.0033,-0.0051,-0.007,22.98,-0.0001,0.41,0.0124,656.42,0.0173,35.8,-0.0027,0.0021,0
2016-06-09,-0.0017,-0.0103,-0.0129,561.87,-0.0049,0.38,0.0083,560.72,-0.0131,22.65,0.004,0.0398,0
2016-06-10,-0.0092,-0.0467,-0.0226,543.87,0.0018,0.4,0.0025,596.12,-0.0295,21.51,0.0065,0.1633,0
2016-06-13,-0.0081,-0.0062,-0.0063,555.9,-0.0009,0.33,0.0086,506.04,-0.0039,2.3,-0.0017,0.2314,0
2016-06-14,-0.0018,0.0111,0.0,787.78,0.0031,0.55,0.0009,456.14,-0.008,22.52,0.0068,-0.0224,0
2016-06-15,-0.0018,-0.0771,-0.0236,604.74,0.0002,0.16,0.0002,527.87,-0.0099,23.62,-0.0038,-0.0176,0
2016-06-16,0.0031,0.0284,0.0025,610.97,0.0013,0.25,0.008,507.91,-0.0375,40.52,0.0003,-0.0382,1
2016-06-17,-0.0033,0.0116,0.0203,604.69,-0.0035,0.13,-0.0028,226.65,0.0383,23.07,-0.0039,0.0021,1
2016-06-20,0.0058,0.0106,0.0134,606.94,-0.0038,0.15,-0.0019,98.29,0.029,20.69,-0.007,-0.0536,1
2016-06-21,0.0027,0.0351,0.0185,532.51,0.0012,0.13,-0.0151,30.11,-0.0105,19.21,0.004,0.006,1
2016-06-22,-0.0017,-0.0261,-0.0129,500.13,-0.0013,0.05,-0.002,569.94,0.0057,15.47,-0.0032,0.1456,0
2016-06-23,0.0134,0.0482,0.0338,733.79,-0.0017,0.22,-0.0054,401.89,0.0199,29.25,-0.0025,-0.1852,1
2016-06-24,-0.0359,-0.1865,-0.1044,881.76,0.0124,0.69,0.0466,649.45,-0.0493,66.05,0.0219,0.4933,0
2016-06-27,-0.0181,0.0,-0.0429,621.56,0.0042,0.09,0.0019,504.61,-0.0275,28.57,0.0118,-0.0741,0
2016-06-28,0.0178,0.0268,0.0145,530.22,0.001,0.02,-0.0054,498.85,0.0328,20.69,-0.0038,-0.2138,1
2016-06-29,0.017,0.0457,0.0355,522.74,0.0004,0.41,0.0065,511.48,0.0424,20.24,-0.0054,-0.1125,1
2016-06-30,0.0136,-0.0858,-0.0277,852.13,0.0012,0.56,-0.0042,508.74,-0.0311,40.03,0.0041,-0.0607,0
2016-07-01,0.0019,0.0188,-0.0129,646.63,-0.0009,0.14,0.0139,405.19,0.0137,21.14,-0.0051,-0.055,0
2016-07-05,-0.0068,-0.0599,-0.0457,500.98,0.0041,0.09,0.0033,609.19,-0.0421,21.41,0.0057,0.0548,0
2016-07-06,0.0054,0.0487,-0.0015,612.86,-0.0003,0.13,0.0063,607.66,0.0178,31.23,-0.0013,-0.0398,0
2016-07-07,-0.0009,0.0207,0.0087,556.05,-0.0009,0.21,-0.0035,710.89,-0.0483,16.06,0.0026,-0.0134,1
2016-07-08,0.0153,0.0337,-0.0195,485.66,0.0013,0.25,-0.0026,583.08,0.006,29.46,-0.0006,-0.1057,0
2016-07-11,0.0034,0.0648,0.0466,412.67,-0.0013,0.03,-0.0012,533.66,-0.0143,11.61,0.0027,0.0258,1
2016-07-12,0.007,0.0487,0.0538,715.77,-0.0055,0.25,-0.0154,658.26,0.0456,18.97,-0.0011,0.0007,1
2016-07-13,0.0001,-0.0348,-0.0226,612.64,0.0038,0.01,0.0062,686.25,-0.0438,12.26,-0.0029,-0.0376,0
2016-07-14,0.0053,0.018,0.0434,643.85,-0.0037,0.02,-0.0083,573.76,0.0208,13.96,-0.0011,-0.0169,1
2016-07-15,-0.0009,0.0059,0.0137,482.63,-0.0037,0.05,-0.0036,430.26,0.0059,22.81,0.0048,-0.0117,1
2016-07-18,0.0024,0.0125,0.0155,463.12,0.0018,0.05,0.0014,211.39,-0.0155,11.29,0.0002,-0.0182,1
2016-07-19,-0.0014,0.0058,-0.0152,536.13,0.0008,0.32,0.0023,128.13,-0.013,24.23,0.0054,-0.0378,0
2016-07-20,0.0043,0.0288,0.0141,540.75,-0.001,0.75,-0.0095,29.39,0.0065,22.25,0.0016,-0.0167,1
2016-07-21,-0.0036,-0.0448,-0.0152,682.34,-0.0009,0.32,0.0089,432.97,-0.0042,24.81,-0.0022,0.0824,0
2016-07-22,0.0046,0.0367,0.0064,480.86,0.0012,0.06,-0.0056,428.41,-0.0125,19.03,0.0048,-0.0565,1
2016-07-25,-0.003,0.034,0.0012,403.37,0.0021,0.55,-0.0029,389.84,-0.024,11.32,-0.0019,0.0707,1
2016-07-26,0.0003,0.0257,-0.0076,495.61,-0.0014,0.06,0.0011,461.32,-0.0049,10.59,-0.0016,0.014,0
2016-07-27,-0.0012,-0.0475,-0.0384,525.25,0.0052,0.0,0.0045,537.39,-0.0233,18.21,-0.0013,-0.0169,0
2016-07-28,0.0016,-0.0097,0.0033,455.64,0.0003,56.91,0.0043,447.91,-0.0186,22.98,-0.0033,-0.0086,1
2016-07-29,0.0016,-0.0783,-0.0385,603.89,0.0024,6.08,0.0125,478.76,0.0112,35.78,-0.0127,-0.0668,0
2016-08-01,-0.0013,0.0359,0.0387,365.28,-0.0021,1.26,0.0018,533.02,-0.037,11.37,0.0019,0.048,1
2016-08-02,-0.0064,-0.0058,0.0224,688.03,-0.0051,2.94,0.0096,534.51,-0.0137,21.5,-0.0072,0.0748,1
2016-08-03,0.0031,-0.0176,-0.0058,438.84,0.0003,0.72,-0.0061,655.19,0.0334,12.68,0.0057,-0.0381,0
2016-08-04,0.0002,-0.0358,-0.0278,660.72,0.0057,0.38,0.002,598.84,0.0269,13.79,0.002,-0.0342,0
2016-08-05,0.0086,0.1221,0.0586,426.66,-0.0026,1.11,-0.0165,550.19,-0.0031,24.12,0.0044,-0.0829,1
2016-08-08,-0.0009,-0.0109,-0.0021,393.23,-0.0003,0.59,-0.0022,562.53,0.0292,6.38,0.0021,0.0097,0
2016-08-09,0.0004,-0.0165,-0.027,438.21,0.002,0.62,0.0042,624.7,-0.0058,12.05,-0.0022,0.0139,0
2016-08-10,-0.0029,-0.0336,-0.0232,492.78,0.0024,0.11,0.004,676.15,-0.0248,16.39,-0.0055,0.0334,0
2016-08-11,0.0047,0.0812,0.0317,381.89,-0.0011,0.67,-0.0013,682.24,0.0427,9.07,0.0024,-0.0307,1
2016-08-12,-0.0008,-0.0536,-0.0327,374.59,0.0007,0.11,-0.005,536.08,0.023,19.04,-0.0016,-0.0111,0
2016-08-15,0.0028,0.0344,0.0306,337.2,-0.0032,0.06,0.0034,522.53,0.0281,7.25,-0.0009,0.0225,1
2016-08-16,-0.0055,0.0274,0.0109,556.5,-0.0032,0.34,0.0076,550.44,0.0184,29.14,-0.0087,0.0703,1
2016-08-17,0.0019,-0.0267,-0.0165,458.74,0.0015,0.14,-0.0058,563.35,0.0045,22.95,-0.0008,-0.0356,0
2016-08-18,0.0022,-0.0274,-0.0097,400.11,0.0031,0.14,0.0063,229.28,0.0306,22.34,-0.0058,-0.0623,0
2016-08-19,-0.0014,0.0563,0.03,414.31,-0.0029,0.2,-0.008,162.44,0.0062,24.05,0.0037,-0.0079,1
2016-08-22,-0.0006,-0.0367,-0.0331,432.49,0.0032,0.12,-0.002,36.53,-0.0303,13.92,0.0002,0.082,0
2016-08-23,0.002,0.0054,0.0013,476.58,0.001,0.55,0.0022,623.9,0.0223,15.64,-0.0001,0.009,1
2016-08-24,-0.0052,0.0268,0.011,401.92,-0.0007,0.26,-0.0121,603.5,-0.0277,13.9,0.0027,0.0864,1
2016-08-25,-0.0014,0.0352,0.0096,455.93,-0.0005,0.06,-0.0032,458.82,0.012,7.78,0.0,0.0134,1
2016-08-26,-0.0016,0.0656,0.0317,478.78,0.0014,0.14,0.0011,558.34,0.0065,41.26,0.0084,0.0015,1
2016-08-29,0.0052,-0.0468,-0.0389,351.01,-0.0008,0.04,0.0011,309.25,-0.0139,17.79,0.0,-0.052,0
2016-08-30,-0.002,-0.0049,0.0045,530.08,0.001,0.71,-0.0085,464.45,-0.0134,20.77,0.0052,0.0139,1
2016-08-31,-0.0024,0.005,0.0051,579.31,-0.0021,0.21,-0.0037,549.01,-0.0356,23.73,-0.0003,0.0229,1
2016-09-01,0.0,-0.0284,-0.0063,928.29,0.0,0.23,0.0041,605.0,-0.0345,19.22,-0.0037,0.0045,0
2016-09-02,0.0042,0.0102,0.0249,906.66,-0.0025,0.06,0.0075,576.92,0.0297,34.95,0.0019,-0.1113,1
2016-09-06,0.003,-0.0894,-0.0455,1.36,0.0048,0.05,0.0137,932.15,-0.0053,26.76,-0.0107,0.0033,0
2016-09-07,-0.0001,0.011,0.0,272.18,0.0015,0.01,-0.0038,572.88,0.0149,16.52,0.0013,-0.0067,0
2016-09-08,-0.0022,0.0488,0.0423,28.16,-0.0011,0.03,-0.0056,761.94,0.0466,33.16,0.0011,0.0477,1
2016-09-09,-0.0245,0.0103,0.0462,898.03,-0.0267,0.04,-0.005,688.19,-0.0365,30.82,0.0029,0.3989,1
2016-09-12,0.0147,-0.0104,-0.0023,833.46,-0.0018,0.18,-0.0068,745.02,0.0089,31.11,-0.0025,-0.1337,0
2016-09-13,-0.0148,0.0362,0.0378,757.03,-0.0004,0.08,-0.0015,657.78,-0.03,25.8,0.0059,0.1774,1
2016-09-14,-0.0006,-0.0499,-0.0179,716.08,0.0015,0.07,0.0019,705.86,-0.0294,29.84,-0.0034,0.0162,0
2016-09-15,0.0101,-0.0367,0.0,699.46,-0.0003,0.04,-0.0061,537.19,0.0076,15.65,-0.0004,-0.1014,0
2016-09-16,-0.0038,0.049,-0.0024,609.32,0.0029,0.0,-0.0059,231.19,-0.02,14.9,0.0086,-0.0571,0
2016-09-19,0.0,0.0101,0.0075,469.63,-0.0013,0.02,0.0059,129.86,0.0063,0.67,-0.0035,0.0104,1
2016-09-20,0.0003,0.0,-0.0082,547.87,0.0026,0.1,0.0002,37.38,0.0032,16.02,0.0022,0.0251,0
2016-09-21,0.0109,0.0,-0.0224,583.28,-0.0021,0.08,0.01,585.99,0.0437,29.37,-0.0032,-0.1646,0
2016-09-22,0.0065,-0.0051,-0.0224,775.79,0.0084,0.02,0.0102,521.68,0.0216,24.31,-0.003,-0.0962,0
2016-09-23,-0.0057,-0.0207,0.0012,484.48,-0.0011,0.04,-0.0024,718.4,-0.0397,16.22,0.0001,0.0225,1
2016-09-26,-0.0086,-0.0212,-0.0191,536.17,0.0028,0.02,0.0019,527.12,0.0326,10.78,-0.0019,0.1798,0
2016-09-27,0.0064,0.0108,-0.0152,764.44,0.0029,0.05,-0.0103,630.76,-0.0274,13.88,0.0011,-0.0966,0
2016-09-28,0.0053,0.0161,0.0077,702.97,0.001,0.1,-0.0049,1.01,0.0533,14.83,0.0003,-0.0542,1
2016-09-29,-0.0093,-0.0264,-0.0089,587.02,-0.0025,6.11,0.0017,702.65,0.0166,16.75,0.0014,0.1316,0
2016-09-30,0.008,0.0379,0.0257,899.08,-0.0002,0.87,-0.0064,496.52,0.0086,32.73,-0.0009,-0.0521,1
2016-10-03,-0.0033,0.0313,0.0171,352.83,-0.0018,0.3,-0.0033,458.02,0.0118,15.63,0.0021,0.0211,1
2016-10-04,-0.005,0.0351,0.0387,832.83,-0.0006,1.89,-0.0326,513.71,-0.0025,42.19,0.0056,0.0044,1
2016-10-05,0.0043,0.0145,0.0095,1.02,-0.0065,0.25,-0.0009,520.07,0.0234,23.77,-0.0001,-0.047,1
2016-10-06,0.0005,0.0191,0.0193,1.07,-0.0003,0.11,-0.0122,547.92,0.0122,26.14,0.0068,-0.0115,1
2016-10-07,-0.0033,-0.0187,-0.0092,860.6,-0.0016,0.17,-0.0007,618.81,-0.0125,49.51,-0.0012,0.0498,0
2016-10-10,0.0046,0.0385,0.0247,584.65,-0.003,0.03,0.0069,686.07,0.0309,16.36,0.0029,-0.0074,1
2016-10-11,-0.0124,0.0,0.0008,777.31,0.0018,0.03,-0.0036,765.61,-0.0109,29.65,0.0078,0.148,1
2016-10-12,0.0011,-0.008,0.0023,587.64,-0.0026,0.13,-0.0015,533.88,-0.012,31.66,0.0028,0.0358,1
2016-10-13,-0.0031,-0.0278,-0.0141,667.7,0.0028,0.32,0.0031,740.68,0.0052,28.2,-0.0045,0.049,0
2016-10-14,0.0002,0.0048,0.0338,619.88,-0.0018,0.31,-0.0015,519.43,-0.0018,26.26,0.0049,-0.0342,1
2016-10-17,-0.003,-0.0189,-0.0117,685.57,0.0001,0.04,0.001,418.72,-0.0081,15.36,-0.0012,0.0056,0
2016-10-18,0.0062,-0.0195,-0.0158,597.52,0.0017,0.01,0.0051,192.8,0.007,16.77,0.0002,-0.0574,0
2016-10-19,0.0022,0.0,0.004,599.57,0.0005,0.22,0.0056,132.43,0.026,17.94,0.0004,-0.0569,1
2016-10-20,-0.0014,0.0249,0.0052,840.42,0.0029,0.42,-0.0018,24.86,-0.0227,32.38,0.0038,-0.0458,1
2016-10-21,-0.0001,0.0061,-0.0114,555.7,-0.0004,0.22,0.0002,551.3,0.0083,20.05,0.0038,-0.0298,0
2016-10-24,0.0047,0.015,0.0149,607.31,-0.0016,0.04,-0.0031,623.4,-0.0065,15.33,0.0007,-0.024,1
2016-10-25,-0.0038,0.0142,-0.0045,658.47,0.0004,0.06,0.0078,553.78,-0.0111,23.46,-0.0007,0.0338,0
2016-10-26,-0.0017,0.0187,0.0188,995.46,-0.006,0.28,-0.0056,679.32,-0.0156,22.72,-0.0007,0.0579,1
2016-10-27,-0.003,0.0183,0.0329,1.17,-0.0066,0.07,0.0025,543.17,0.011,20.81,0.0027,0.0787,1
2016-10-28,-0.0031,-0.0349,-0.0005,908.46,0.0007,0.56,0.006,550.08,-0.0205,23.97,-0.0054,0.054,0
2016-10-31,-0.0001,-0.0089,-0.0089,666.43,0.0006,0.06,-0.0031,649.24,-0.0378,13.52,0.0008,0.0537,0
2016-11-01,-0.0068,-0.0095,0.0011,751.51,-0.002,0.05,0.0117,834.99,-0.0041,25.45,-0.0074,0.0879,1
2016-11-02,-0.0065,-0.0143,-0.0142,837.66,0.0045,0.03,0.0159,674.32,-0.0285,27.79,-0.0029,0.0409,0
2016-11-03,-0.0044,-0.0194,0.005,792.86,-0.0029,0.07,-0.0036,540.44,-0.015,24.23,-0.0022,0.1429,1
2016-11-04,-0.0017,-0.0235,-0.0177,596.88,0.0025,0.01,0.0009,736.69,-0.0132,18.87,-0.0011,0.0195,0
2016-11-07,0.0222,-0.0282,-0.0009,455.19,-0.0013,0.03,-0.0192,605.73,0.0186,19.69,0.0073,-0.1688,0
2016-11-08,0.0038,0.0489,0.0164,564.41,-0.0023,0.05,-0.0038,669.64,0.002,18.01,0.0007,0.0016,1
2016-11-09,0.0111,0.0559,0.113,1.2,0.0006,0.11,-0.0006,946.51,0.0064,88.38,0.0068,-0.2327,1
2016-11-10,0.002,0.0143,0.0338,1.39,-0.0085,0.06,-0.0056,686.34,-0.0135,39.89,0.0025,0.025,1
2016-11-14,-0.0001,0.0419,0.0373,1.16,-0.0023,0.22,-0.0019,704.77,-0.0021,54.25,0.0108,0.0219,1
2016-11-15,0.0075,-0.003,-0.0111,882.93,0.0032,0.02,0.0023,706.18,0.0575,43.94,0.0013,-0.0767,0
2016-11-16,-0.0016,0.004,-0.0067,781.33,-0.0006,0.07,-0.0005,658.17,-0.0052,43.02,0.0019,0.0262,0
2016-11-17,0.0047,0.0368,0.0375,797.0,0.0028,1.14,-0.0056,284.87,-0.0033,55.29,0.0051,-0.027,1
2016-11-18,-0.0024,0.025,0.0222,889.64,-0.0002,0.61,-0.0066,155.65,0.0059,57.29,0.0033,-0.0375,1
2016-11-22,0.0022,0.0215,0.0,741.26,0.0038,0.02,0.0012,826.21,0.0114,33.99,-0.0001,-0.0008,0
2016-11-23,0.0008,0.0329,0.0177,1.26,-0.004,0.31,-0.0181,556.86,-0.0015,43.01,0.0065,0.0016,1
2016-11-25,0.0039,-0.0171,-0.0097,612.7,0.0022,0.01,-0.0062,465.98,-0.04,31.66,-0.0021,-0.0072,0
2016-11-28,-0.0053,-0.0176,-0.0124,698.97,0.0041,0.02,0.0105,734.38,0.0221,46.06,-0.0018,0.0656,0
2016-11-29,0.0013,-0.0109,-0.0082,916.09,-0.0032,42.12,-0.0023,732.82,-0.0393,38.83,-0.0041,-0.019,0
2016-11-30,-0.0027,0.0257,0.0423,1.17,-0.0027,7.16,-0.0144,1.31,0.0931,45.37,0.0058,0.0333,1
2016-12-01,-0.0035,0.0286,0.0268,1.33,-0.005,1.59,-0.0033,974.81,0.0328,35.28,-0.0043,0.0555,1
2016-12-02,0.0004,-0.0374,-0.0253,1.08,0.0046,1.52,0.007,667.1,0.0121,41.18,-0.0024,0.0036,0
2016-12-05,0.0058,0.0258,0.0152,1.47,-0.0034,0.36,-0.0009,600.78,0.0021,80.45,-0.0074,-0.1402,1
2016-12-06,0.0034,-0.0071,-0.0037,1.33,-0.0025,0.65,-0.0055,642.75,-0.0166,32.3,0.0042,-0.0288,0
2016-12-07,0.0132,-0.0179,-0.0201,320.39,0.0017,0.18,0.0063,816.88,-0.0228,26.7,-0.0026,0.0365,0
2016-12-08,0.0022,0.0146,0.0277,14.32,-0.0011,0.32,-0.0044,780.06,0.0215,75.79,0.0085,0.0344,1
2016-12-09,0.0059,0.0225,0.0237,835.1,0.0107,0.37,-0.0089,652.04,0.013,30.12,0.0049,-0.0704,1
2016-12-12,-0.0011,0.0,-0.0043,675.07,-0.005,0.33,0.0035,847.03,0.0258,38.2,-0.0056,0.0757,0
2016-12-13,0.0065,0.0183,-0.0016,637.78,0.0041,0.64,-0.0058,638.4,0.0028,36.79,0.0006,0.0063,0
2016-12-14,-0.0081,0.0866,0.038,644.08,0.0046,0.49,0.004,677.96,-0.0366,66.53,0.0066,0.0369,1
2016-12-15,0.0039,0.0071,0.0152,765.36,-0.0054,0.24,-0.0288,551.76,-0.0027,57.74,0.0126,-0.0303,1
2016-12-16,-0.0018,-0.0118,-0.0027,539.51,0.0038,0.15,0.0067,252.57,0.0196,13.42,-0.001,-0.0461,0
2016-12-19,0.002,-0.0195,-0.0149,506.86,0.0059,0.25,0.0046,129.99,0.0042,1.22,-0.0005,-0.0402,0
2016-12-20,0.0036,-0.0065,0.0067,420.58,-0.0007,0.05,-0.0079,26.17,0.0021,29.63,0.0038,-0.0222,1
2016-12-21,-0.0025,-0.0197,-0.009,335.95,0.0015,0.05,-0.0004,471.99,0.005,21.1,-0.0025,-0.0157,0
2016-12-22,-0.0019,0.0,0.0059,316.79,-0.0007,0.1,-0.002,393.49,0.0088,22.64,0.0007,0.0142,1
2016-12-23,0.0013,0.0084,-0.0039,167.04,0.003,0.07,0.0027,285.17,0.0013,11.98,-0.0009,0.0009,0
2016-12-27,0.0022,0.021,0.0072,148.15,0.003,0.08,0.0024,277.31,0.0133,8.16,0.0,0.0481,1
2016-12-28,-0.0084,0.0219,-0.0191,230.21,-0.0006,0.21,0.0018,322.54,0.003,19.85,0.0023,0.0801,0
2016-12-29,-0.0003,-0.0318,-0.0139,262.95,0.0034,0.95,0.0149,360.19,-0.0054,31.94,-0.0052,0.0324,0
2016-12-30,-0.0046,-0.0164,-0.0125,295.63,-0.0027,0.02,-0.0055,271.09,-0.0009,38.08,-0.0041,0.0501,0
2017-01-03,0.0085,0.0165,0.0007,833.03,-0.0077,0.05,0.0081,727.79,-0.0315,51.7,0.0089,-0.0848,1
2017-01-04,0.0057,0.0,-0.0029,655.36,-0.0001,0.04,0.0029,512.64,0.0178,36.18,-0.0048,-0.0778,0
2017-01-05,-0.0008,-0.0394,-0.0381,1.02,0.0021,0.5,0.0137,517.36,0.0094,60.27,-0.0115,-0.0152,0
2017-01-06,0.0035,0.0376,0.0311,635.98,-0.0043,0.02,-0.0066,528.33,0.0043,38.07,0.0067,-0.03,1
2017-01-09,-0.0035,-0.0229,-0.022,599.72,0.0007,0.06,0.0099,564.89,-0.0376,31.02,-0.0029,0.0212,0
2017-01-10,0.0,0.0067,0.0038,617.96,0.001,0.01,0.0006,632.57,-0.0219,33.33,0.0009,-0.0061,1
2017-01-11,0.0028,-0.0034,-0.0029,906.8,0.0022,0.02,0.0096,815.85,0.0281,74.59,-0.0024,-0.02,0
2017-01-12,-0.0021,-0.0109,-0.0038,821.78,0.0025,0.11,0.0028,660.7,0.0145,54.03,-0.0036,0.0249,0
2017-01-13,0.0018,0.017,0.0157,746.07,-0.0029,0.07,-0.003,477.99,-0.0121,38.03,-0.0019,-0.0269,1
2017-01-17,-0.003,-0.0278,-0.0223,877.15,0.002,0.08,0.0076,606.02,-0.0008,61.48,-0.0086,0.057,0
2017-01-18,0.0018,0.0599,0.0443,785.76,-0.0029,0.11,-0.0006,236.24,-0.0267,39.87,0.006,0.0514,1
2017-01-19,-0.0036,0.0033,0.0173,870.07,-0.0024,0.03,-0.0086,122.59,0.0057,53.38,0.0022,0.024,1
2017-01-23,-0.0027,-0.0316,-0.0157,793.17,0.0052,0.02,0.0089,455.33,0.0063,40.27,-0.0056,0.0199,0
2017-01-24,0.0066,0.0427,0.0267,723.03,-0.0023,0.02,-0.0039,520.29,0.0082,29.39,0.0021,-0.0595,1
2017-01-25,0.008,0.0368,0.0203,1.05,-0.0061,0.4,-0.0107,589.71,-0.0081,28.27,-0.0032,-0.0235,1
2017-01-26,-0.0007,-0.0097,-0.0012,875.4,-0.002,0.02,-0.0065,578.07,0.0195,35.13,0.0036,-0.0167,0
2017-01-27,-0.0009,-0.0065,-0.0104,699.67,0.0026,0.02,-0.0012,495.56,-0.0113,30.57,0.0015,-0.0047,0
2017-01-30,-0.006,-0.0034,0.0045,814.24,0.0014,50.5,0.0043,486.31,-0.0102,38.52,-0.0011,0.1229,1
2017-01-31,-0.0009,-0.0033,-0.0096,1.0,0.0004,3.21,0.0129,586.68,0.0034,57.72,-0.0093,0.0093,0
2017-02-01,0.0003,0.0066,0.0045,737.85,-0.0032,1.15,-0.0025,577.24,0.0203,42.2,0.0013,-0.015,1
2017-02-02,0.0006,-0.009,-0.0012,856.77,0.0047,1.51,0.0092,492.55,-0.0063,40.68,0.0018,0.0102,0
2017-02-03,0.0073,-0.0066,-0.0028,656.88,0.0007,0.87,0.0015,462.62,0.0054,49.52,0.0005,-0.0805,0
2017-02-06,-0.0021,-0.0366,-0.0223,936.67,0.0043,0.91,0.0094,425.09,-0.0152,27.45,0.0002,0.0365,0
2017-02-07,0.0002,0.0104,-0.0083,965.02,0.0012,1.18,0.0034,624.06,-0.0158,38.83,0.0038,-0.007,0
2017-02-08,0.0007,-0.0205,-0.0238,993.92,0.0051,0.29,0.0028,767.38,0.0033,31.54,0.0002,0.0142,0
2017-02-09,0.0058,0.0314,0.0244,771.87,0.0001,0.89,-0.002,610.2,0.0126,33.57,0.0038,-0.0498,1
2017-02-10,0.0036,0.011,0.005,639.54,-0.0019,0.39,-0.0006,596.45,0.0162,34.6,0.0014,-0.0028,1
2017-02-13,0.0052,0.0,0.0045,512.87,-0.0009,0.4,-0.0081,586.03,-0.0173,23.85,0.0016,0.0203,1
2017-02-14,0.004,0.0265,0.0148,740.04,-0.0021,0.16,-0.0004,493.02,0.0051,38.11,0.0028,-0.0298,1
2017-02-15,0.005,0.0105,0.0101,665.67,-0.0007,0.18,0.0064,463.64,-0.0017,42.91,-0.0007,0.1145,1
2017-02-16,-0.0009,-0.036,-0.02,754.37,0.0033,0.09,0.0067,343.36,0.0047,41.9,-0.0073,-0.0175,0
2017-02-17,0.0017,-0.01,-0.011,751.34,0.0036,0.3,-0.0019,195.35,0.0007,27.27,0.0052,-0.023,0
2017-02-21,0.006,0.0071,-0.0021,692.5,-0.001,0.12,-0.0006,44.05,0.0017,28.83,0.004,0.007,0
2017-02-22,-0.0011,0.0074,-0.0066,1.14,0.0035,0.04,-0.0044,499.48,-0.0087,38.97,-0.0016,0.0147,0
2017-02-23,0.0004,-0.0287,-0.0161,781.98,0.0039,0.11,0.0148,529.88,0.016,32.82,-0.0014,-0.0026,0
2017-02-24,0.0015,-0.0304,-0.0257,841.36,0.0034,0.09,0.0054,395.26,-0.0084,35.99,0.0004,-0.0205,0
2017-02-27,0.001,0.041,0.0192,640.09,-0.0008,0.54,0.0004,394.38,0.0011,24.66,0.0004,0.0541,1
2017-02-28,-0.0026,0.0533,0.0127,964.85,-0.0002,0.72,-0.0038,593.91,-0.0007,31.15,0.0,0.0687,1
2017-03-01,0.0137,0.019,0.0254,1.41,-0.0067,0.14,-0.003,491.29,-0.0033,54.89,0.0064,-0.0294,1
2017-03-02,-0.0059,0.0186,0.0098,1.29,-0.0019,0.08,-0.0136,638.39,-0.0227,30.51,0.0042,-0.0582,1
2017-03-03,0.0005,-0.0023,0.0,1.54,-0.0038,0.12,-0.0052,436.36,0.0137,61.01,-0.0064,-0.072,0
2017-03-06,-0.0033,0.0031,0.0072,1.26,0.0007,0.03,-0.0008,503.69,-0.0024,38.66,0.001,0.0255,1
2017-03-07,-0.0029,0.0192,0.0096,314.99,0.0018,0.05,-0.0077,494.68,-0.0011,20.65,0.0016,0.0187,1
2017-03-08,-0.0023,0.0211,0.0167,16.88,-0.0024,0.02,-0.0054,963.39,-0.0538,51.02,0.0027,0.0358,1
2017-03-09,0.0008,0.0155,0.0191,921.29,-0.0245,0.04,-0.005,1.07,-0.0199,31.01,-0.0022,0.0371,1
2017-03-10,0.0033,-0.0174,-0.013,941.36,-0.0061,0.0,-0.0014,796.96,-0.016,18.21,-0.0059,-0.052,0
2017-03-13,0.0004,0.0092,0.0171,603.31,0.0011,0.04,0.0014,601.36,-0.0019,1.62,0.0006,-0.0266,1
2017-03-14,-0.0034,0.0029,-0.0091,728.15,0.0023,0.02,-0.0004,857.71,-0.014,22.53,0.0026,0.0837,0
2017-03-15,0.0084,-0.0558,-0.0392,678.36,0.0033,0.04,-0.0015,655.79,0.0239,47.71,-0.0098,-0.0545,0
